,x,y,z,uptime,class
0,-0.0802654748316609,-0.333321628791638,9.830112539494484,0.0,6
1,-0.154128650049774,-0.4488129263821143,9.74001137884328,0.0,6
2,-0.0956454658899383,-0.2645502658369381,9.7619851295359,0.019999999998617568,6
3,0.0991833421664152,-0.0029966453892558,9.403378805529252,0.029999999998835847,6
4,-0.0629659504622495,-0.1253429520614126,9.507345928294116,0.049999999999272404,6
5,0.0053290466063771,-0.16786700123094,9.73279477515122,0.06999999999970896,6
6,-0.2285853434029268,-0.3711419695813926,9.71355089439657,0.09000000000014552,6
7,0.0273496505818542,0.0242150757411643,9.582907343873607,0.10999999999876309,6
8,-0.1649426666390239,0.0237799447738895,9.51046968015445,0.12999999999919964,6
9,0.0178554888335105,0.1680134627296983,9.717141269486229,0.1499999999996362,6
10,-0.2123732992431399,-0.1922681959561023,9.69785019784396,0.17000000000007276,6
11,0.0344076810177993,-0.0916454670812783,9.76113243837775,0.18999999999869033,6
12,-0.0579009943848189,-0.0123328007325405,9.542109200119311,0.20999999999912689,6
13,-0.0077187518955312,0.0446283138719794,9.682652249398522,0.22999999999956344,6
14,0.0698829671020924,-0.1520892215891871,9.617153210802202,0.25,6
15,-0.0544423031001191,-0.2376828133757347,9.648692398851844,0.26999999999861757,6
16,0.1198874122586879,-0.0458846894906397,9.513049759795312,0.2899999999990541,6
17,-0.0335861847096103,-0.2202579475738044,9.534016516243216,0.3099999999994907,6
18,0.1566969720126421,-0.1396709095184061,9.634974356660194,0.32999999999992724,6
19,-0.073969727543055,-0.3007396544061507,9.602529898247033,0.3499999999985448,6
20,0.1831118088125851,0.0203716525950177,9.750689360877823,0.36999999999898137,6
21,-0.1057717918204463,-0.0954353919008976,9.571345287733932,0.3899999999994179,6
22,0.1356288449624045,0.091432998631352,9.72217664756202,0.4099999999998545,6
23,0.0174076911264986,-0.109444741811759,9.566013133062064,0.42999999999847205,6
24,0.0469534248551752,-0.0683161470869935,9.68598322642234,0.4499999999989086,6
25,0.0909785518620935,-0.00025292639998308886,9.577088296915544,0.46999999999934516,6
26,-0.0276328123000224,-0.0754260663897952,9.668320036787772,0.4899999999997817,6
27,0.0676585631959083,-0.0696786725975364,9.5307759813397,0.5099999999983993,6
28,0.0152249470551928,-0.2423808505774674,9.58797590195143,0.5299999999988358,6
29,0.0455535728779388,-0.1654623617303872,9.558189827657785,0.5499999999992724,6
30,-0.0145011129285776,-0.3427235380733249,9.518314632141424,0.569999999999709,6
31,0.178915773528355,-0.0692327243810551,9.642296962672852,0.5799999999999272,6
32,-0.0597184101287879,-0.1607536962969824,9.677885189761966,0.5999999999985448,6
33,0.0892854018605922,-0.0387461746333466,9.649248700909446,0.6199999999989814,6
34,-0.0638977534772196,-0.1826089768381429,9.559423183969832,0.6399999999994179,6
35,0.0750539422606522,0.2981283297272141,9.769086887829776,0.6599999999998545,6
36,0.0127968383599368,-0.0627188841883181,9.610478497774892,0.679999999998472,6
37,0.1556489128300535,0.1251590312435244,9.686740250349688,0.6999999999989086,6
38,0.0349552467404592,0.0901906135705521,9.609689627112598,0.7199999999993452,6
39,-0.0770634915236847,0.4021137688014944,9.710849703533013,0.7399999999997817,6
40,0.1225007140537055,0.6077403448133984,9.729537332163645,0.7599999999983993,6
41,0.0913812567847927,0.3939908435796178,9.569379919703955,0.7799999999988358,6
42,0.238701703779383,0.6116548200348528,9.669543254832671,0.7999999999992724,6
43,0.0950582467355225,1.0433524928634483,9.730456258149175,0.819999999999709,6
44,0.0577674683380138,1.3729366192833936,9.871826792653174,0.8400000000001455,6
45,0.226062821820653,1.6257308316358312,9.939610239923136,0.8599999999987631,6
46,0.187670569524732,1.4868377234180947,9.734094282373992,0.8799999999991996,6
47,0.133487272289198,1.3030686978353714,9.561955888451894,0.8999999999996362,6
48,0.0815250243673073,1.4779949228769782,9.649100413466584,0.9200000000000728,6
49,0.1488015506515658,1.7091618692696784,9.778986606406908,0.9399999999986903,6
50,0.2810237538290359,1.8111152699219124,9.793582739604227,0.9599999999991269,6
51,0.2572979251706027,1.9202911604278237,9.73825642035566,0.9799999999995634,6
52,0.1559639388261757,1.9856542915811404,9.77734238344757,1.0,6
53,-0.0580024947409132,1.9023445792756069,9.839432494964235,1.0199999999986176,6
54,-0.0441652669866883,1.668253075053867,9.714315028499785,1.0399999999990541,6
55,0.1081362952157043,1.62700032703387,9.648930717275608,1.0599999999994907,6
56,0.2665129770978147,2.069136076707572,9.867894477828662,1.0799999999999272,6
57,0.0802155844027261,1.9833730943716417,10.063906171303824,1.0999999999985448,6
58,0.0634180285942829,2.165601126270859,10.175701012961095,1.109999999998763,6
59,0.1106970143118104,2.041390915755792,9.98391370313638,1.1299999999991996,6
60,0.1535923419883822,1.5887217905550788,9.780857381708309,1.1499999999996362,6
61,-0.0040538617471455,1.4508694539108973,9.809891431154702,1.1700000000000728,6
62,-0.0209736134847489,1.5722725232566417,9.716390544287664,1.1899999999986903,6
63,-0.0194380181215549,1.429929427297255,9.814348710954434,1.2099999999991269,6
64,0.1584189957619486,1.3894779629242784,9.8630739917006,1.2299999999995634,6
65,0.2203977669978076,1.786834817365179,9.928777274888471,1.25,6
66,0.0129660308354679,2.025180301469481,9.961281862835602,1.2699999999986176,6
67,-0.0642256560224261,1.897433110722046,9.98888685113511,1.2899999999990541,6
68,-0.0967670586078544,1.7490022547927877,9.972346372520375,1.3099999999994907,6
69,0.1127916842409089,1.7353147426160067,9.694305477881189,1.3299999999999272,6
70,0.2187831830975071,2.362618386717413,9.76194315434804,1.3499999999985448,6
71,0.1112394260910605,2.3370981627730902,10.06427093007349,1.3699999999989814,6
72,-0.0058570638321988,1.7349676874120572,9.858551760004158,1.389999999999418,6
73,0.2560831125823792,2.1865131469459884,9.582718193980597,1.4099999999998545,6
74,0.3163772154804114,2.420026838887086,9.686266345324048,1.429999999998472,6
75,0.1554998407743184,2.216020254908404,9.99982833406665,1.4499999999989086,6
76,0.0826333123566183,1.9163521093104108,9.840714069747412,1.4699999999993452,6
77,0.2220607583467035,2.2032359499269467,9.913878056709624,1.4899999999997817,6
78,0.2469150836954874,2.4959783123225616,10.211112646564771,1.5099999999983993,6
79,0.0016385804667251,2.2311686488594544,10.163889682003768,1.5299999999988358,6
80,0.021915857425693,1.9369557100836872,9.939640470095831,1.5499999999992724,6
81,0.3980627670804466,2.412548085383235,10.120812975938383,1.569999999999709,6
82,0.3916087811011408,1.8653969941768755,10.003874117507516,1.5900000000001455,6
83,0.0556890444712223,2.1018739302969536,10.05618372565828,1.609999999998763,6
84,-0.0630642318159857,2.1992907752646302,10.207723733090686,1.6299999999991996,6
85,0.0276369246077017,1.6507341214026034,9.768107266513145,1.6499999999996362,6
86,0.3528574718210393,2.1626708251017384,10.064158383514698,1.6599999999998545,6
87,-0.0054265646625388,1.9171562712955208,10.017055183872843,1.679999999998472,6
88,-0.2190335447402098,1.6400736799156306,9.936729160778196,1.6999999999989086,6
89,-0.1257299619351783,2.034991163972906,10.063233082762098,1.7199999999993452,6
90,0.0491947737435971,1.831296677197967,9.859687328201156,1.7399999999997817,6
91,0.0934880908327464,1.3897778266348713,9.966848552637789,1.7599999999983993,6
92,-0.14275248828692,1.7518619686798336,10.2806758530116,1.7799999999988358,6
93,-0.1250331156819051,1.3397248260286214,9.841250958704595,1.7999999999992724,6
94,0.2238861110833863,1.5798846928614516,9.998935896373954,1.819999999999709,6
95,0.5521329583339245,1.3531524987492842,9.957120272312446,1.8400000000001455,6
96,0.231038871059706,1.4286881563363476,10.076292504622716,1.859999999998763,6
97,-3.3203102134393703e-06,1.6725964343983302,10.129916989244135,1.8799999999991996,6
