,Unnamed: 0,x,y,z,uptime,class
12382,12382,-0.3462505081927371,0.0152923687891011,9.93758473125018,243.07999999999996,6
12383,12383,-0.0078054799491091,0.0188219564748806,9.812841982152602,243.1000000000004,6
12384,12384,-0.3096361502780915,-1.1094254332015725,9.785301229998815,243.1200000000008,6
12385,12385,0.0143784533891491,-1.414759132703864,9.487881040158191,243.13000000000105,6
12386,12386,-0.423651977520258,-0.8498641810027294,9.884215591216218,243.15000000000143,6
12387,12387,-0.6772751617665094,0.3308939158130073,9.604968335285124,243.17000000000007,6
12388,12388,-1.3036355232762844,0.1869683936844524,10.220215531796086,243.1900000000005,6
12389,12389,-0.0690875064698826,0.8362756954783599,9.335258868337204,243.21000000000092,6
12390,12390,-0.4508149549123814,-1.1560600677006505,9.659941873476548,243.23000000000135,6
12391,12391,0.6107446071231166,-1.0226530940133145,9.531242845453564,243.25,6
12392,12392,0.4094436218307606,-0.5139314796352465,10.01359087692956,243.27000000000044,6
12393,12393,0.0299673089518295,0.589058091173893,10.099112965804688,243.29000000000087,6
12394,12394,-0.840809185778717,0.5877655441206926,9.828072002133965,243.3100000000013,6
12395,12395,-1.0083589105090596,0.0907460051704021,9.753012216424258,243.32999999999996,6
12396,12396,-0.2833109974374632,-0.1339747420334236,9.561367364714156,243.3500000000004,6
12397,12397,0.2412293409257415,-0.9782185087271033,9.675083036922285,243.3700000000008,6
12398,12398,0.4701716140375964,-1.1675859689649144,9.952909678166238,243.39000000000124,6
12399,12399,0.4411231216004321,0.019309276183101,9.478557999369704,243.40999999999983,6
12400,12400,-0.9080404607983752,0.558599615495325,9.544481317869767,243.4300000000003,6
12401,12401,-1.2114434029213328,0.5962146524002137,9.572648086549613,243.45000000000076,6
12402,12402,-0.4202753081244879,0.0138542069983245,10.05244108520909,243.4700000000012,6
12403,12403,0.4954449478353027,-0.2788139551868767,10.15107584792394,243.48999999999975,6
12404,12404,0.2945340472463869,-0.6948650253776947,10.068400884047511,243.51000000000025,6
12405,12405,0.127948656152036,0.1587048656143719,9.279484820393131,243.53000000000063,6
12406,12406,-0.9503029502163524,-0.4092691833176989,9.616221293262466,243.5500000000011,6
12407,12407,-0.1106989961187494,0.2552276063055947,9.50670329783893,243.5699999999997,6
12408,12408,0.6697074038873865,0.4296233822506181,9.695921556921771,243.59000000000012,6
12409,12409,0.4570806694746636,-1.0756460788737314,9.986510229502846,243.61000000000055,6
12410,12410,0.4244764276023858,-1.3450295822197944,9.679888575096058,243.63000000000105,6
12411,12411,0.4416314082642429,-0.3920166008654959,9.247123965499789,243.65000000000143,6
12412,12412,-0.0659685856255976,-0.471004398414685,9.77503795514285,243.65999999999983,6
12413,12413,0.1011021578368129,-0.4403738585249641,9.544377841300284,243.6800000000003,6
12414,12414,0.1674578125187196,-0.793551810418677,9.642228577081744,243.70000000000076,6
12415,12415,0.4982808511389081,-0.6353356234905618,9.569492135781784,243.7200000000012,6
12416,12416,0.1665372277795214,-0.8089257968541581,9.820704904722882,243.73999999999975,6
12417,12417,-0.2495774443989393,-0.2303952041739374,9.706758796904868,243.76000000000025,6
