,Unnamed: 0,x,y,z,uptime,class
18190,18190,-0.134279148828881,0.1125625498563631,9.600692196231446,357.0799999999999,6
18191,18191,-0.1585907710118281,0.3159258641422808,9.868268456250185,357.1000000000004,6
18192,18192,-0.0150117178803748,0.1831629028693768,10.04221559915042,357.1200000000008,6
18193,18193,0.0251246925327941,0.3181310021310835,9.987661572110474,357.14000000000124,6
18194,18194,0.0892890753273227,0.408986315659831,9.59568500113443,357.15999999999985,6
18195,18195,0.1024437708643186,0.3436912353013759,9.5863156179831,357.1800000000003,6
18196,18196,-0.2088436265997062,0.181756019997322,9.735055472095835,357.2000000000007,6
18197,18197,-0.1450392319173659,0.4085363271030253,10.008306925656711,357.2200000000012,6
18198,18198,-0.0182087040536247,0.2163310227298054,9.860554098513877,357.2399999999998,6
18199,18199,0.2178443169307011,0.0286121656491715,9.44249117799249,357.25,6
18200,18200,0.2900952515611061,0.0708443745882398,9.645783137410094,357.27000000000044,6
18201,18201,0.175393924531364,0.2984996551942824,9.860401468156956,357.2900000000009,6
18202,18202,-0.0319543528282224,0.45885514933956,9.88796870257374,357.3100000000013,6
18203,18203,-0.0851595287261988,0.5003396532304958,9.760680972264227,357.3299999999999,6
18204,18204,-0.1196866367115832,0.3447516088229623,9.386037445312237,357.3500000000004,6
18205,18205,-0.0081861115424555,0.8465608972435099,9.434813768217593,357.3700000000008,6
18206,18206,-0.1126850993576265,0.5602458688006902,9.542691787429437,357.39000000000124,6
18207,18207,-0.1215342449320466,0.0172296129419642,9.743263985374591,357.40999999999985,6
18208,18208,-0.3013085996738427,0.09519505589782,9.873889062401531,357.4300000000003,6
18209,18209,-0.4749856496124138,0.1218511944127236,9.742467094005356,357.4500000000007,6
18210,18210,-0.615105571844806,-0.2551902496956213,9.599389472021054,357.4700000000012,6
18211,18211,-0.3198994330338403,-0.1854577346314769,10.10101198141412,357.4899999999998,6
18212,18212,0.0879022291943067,-0.026151299116532,10.541890510970587,357.5100000000002,6
18213,18213,0.1537274060336844,-0.3157381471481666,10.25622029385557,357.53000000000065,6
18214,18214,0.2675250430285785,-0.0376995674312121,9.545599230126538,357.5500000000011,6
18215,18215,0.0126805434024537,0.6037025937438067,9.151927866682424,357.5699999999997,6
18216,18216,-0.3631032509672285,0.435035670706462,9.513698329326598,357.59000000000015,6
18217,18217,-0.4165569080603406,-0.127441482359508,9.746310388146728,357.6100000000006,6
18218,18218,0.0401337427447128,0.036205072880419,10.052441708840346,357.630000000001,6
18219,18219,0.7593405171329901,-0.057959609474115,9.823159900832035,357.64999999999964,6
18220,18220,1.01025655490925,-0.0887683997232535,9.525639644628598,357.6700000000001,6
18221,18221,0.4825102408310631,0.2403464857998098,9.78047006330868,357.6900000000005,6
18222,18222,-0.1647455045652233,-0.1504806287114455,9.979318766746982,357.71000000000095,6
18223,18223,-0.4404368162216805,0.1074507765605599,10.160644378505529,357.7299999999996,6
18224,18224,-0.3191437774734424,-0.1205984516269516,9.925194114968638,357.75,6
18225,18225,0.3276006711828847,0.0510020268370317,9.474798552142513,357.77000000000044,6
18226,18226,0.4579848506710959,-0.1411748754624513,9.460008424478806,357.7900000000009,6
18227,18227,0.1659693006079496,-0.2712749586328509,9.8055376777114,357.8000000000011,6
18228,18228,-0.1639587913985103,-0.1382659646314765,10.275406809897037,357.8199999999997,6
18229,18229,-0.3778099241108812,-0.0953375066855457,9.91049924604074,357.84000000000015,6
18230,18230,-0.1619042141654469,0.2640190540455283,9.511418658496444,357.8600000000006,6
18231,18231,0.1318186784884494,0.245705137308702,9.220536543850772,357.880000000001,6
18232,18232,0.221437063671249,0.4560771098270568,9.652292638548186,357.89999999999964,6
18233,18233,0.0507054241543318,0.0540120517537785,9.69413716387879,357.9200000000001,6
18234,18234,-0.4501485637809299,-0.0535468478450695,9.393008092871346,357.9400000000005,6
18235,18235,-0.7272525035187893,0.6811054016123421,9.643688801109004,357.96000000000095,6
18236,18236,-0.3841163201881912,0.4912215563398447,9.733190596957211,357.9799999999996,6
18237,18237,0.2749377460541966,-0.0106474842742489,9.825222567072595,358.0,6
18238,18238,0.5669422444450571,-0.4858709737377076,9.856383387407863,358.02000000000044,6
18239,18239,0.2376001809174983,-0.3226934676604287,9.941418086929604,358.0400000000009,6
18240,18240,-0.2691867230628286,-0.141658517118584,9.773618914429292,358.0600000000013,6
18241,18241,-0.5641827687341099,0.2012218768851106,9.836293520202474,358.0799999999999,6
18242,18242,-0.1635728933346811,0.0071843034223091,9.961576821781632,358.1000000000004,6
18243,18243,0.3489454871138591,-0.6437545931844397,9.9411814158268,358.1200000000008,6
