,Unnamed: 0,x,y,z,uptime,class
978,978,0.1242187564166106,-0.0557647746878837,10.362169655697334,19.19000000000051,6
979,979,0.7000186429747046,1.4624284217792152,10.169807710167492,19.209999999999127,6
980,980,-2.352740731115503,1.0823321226227876,9.350408313772576,19.219999999999345,6
981,981,-0.0858261839981793,0.4653291515244575,8.6458985336983,19.23999999999978,6
982,982,0.4524426904420657,0.5464789131318923,10.150931090351182,19.26000000000022,6
983,983,-0.8457291283407216,0.9637480290750062,9.556690062383092,19.27999999999884,6
984,984,-1.1616958768531802,1.0339134601459676,8.254091201080648,19.299999999999272,6
985,985,-0.6569667714815317,-0.4147527418397772,10.448851148513269,19.31999999999971,6
986,986,1.4822660214941328,1.0392958681790168,9.991891902359596,19.340000000000146,6
987,987,-1.6317920512881443,1.039989650438585,8.96615979738267,19.359999999998763,6
988,988,-1.2265862172136297,0.420931465021269,8.36142973051405,19.3799999999992,6
989,989,0.8324453874427387,0.0642295861382353,9.757184340186289,19.39999999999964,6
990,990,0.688158714142105,0.6322752333582926,9.889938574879231,19.420000000000076,6
991,991,-0.8201079125210811,0.8815805509825694,8.932742105606309,19.44000000000051,6
992,992,-0.665272690752289,0.3395749007592314,8.911937802579097,19.459999999999127,6
993,993,0.5317449944201034,0.2650431623798308,9.478292127383831,19.479999999999563,6
994,994,0.4185893695457743,0.1913444981604231,9.912764389011748,19.5,6
995,995,0.1985152240060301,1.2725467618460868,8.857043707790222,19.52000000000044,6
996,996,-0.2437794186236033,-0.1139868702408719,9.596225033459604,19.53999999999905,6
997,997,0.7416972192467872,-0.0723609987000957,9.570511639216411,19.55999999999949,6
998,998,0.4051041018997132,0.6827841523801332,8.98710958741025,19.579999999999927,6
999,999,-0.0175413008877072,-0.1273483871848917,9.713341394640118,19.600000000000364,6
1000,1000,1.2925071732502706,0.4522150346466738,10.114651086577087,19.61999999999898,6
1001,1001,1.0479702084055198,-0.4933322392448751,11.300018806170293,19.639999999999414,6
1002,1002,1.8505675726280764,0.7268639940070294,9.692035236903784,19.65999999999985,6
1003,1003,0.1646281800505287,0.1915362955649122,9.609053642385648,19.68000000000029,6
1004,1004,0.8040037534867963,-0.0598107335709841,10.199374672995951,19.69999999999891,6
1005,1005,1.4601683758864468,-0.7831312232475227,11.32480525581483,19.719999999999345,6
1006,1006,0.9933627851445692,-0.8693269408585138,10.315114692955632,19.729999999999563,6
1007,1007,0.332072496705047,-0.2867842410027759,9.96336743242342,19.75,6
1008,1008,0.7106863729086665,0.371628040338285,9.898342765107458,19.77000000000044,6
1009,1009,-0.0818635087817369,-0.8995056169460653,9.666494998126923,19.78999999999905,6
1010,1010,0.2837084931917104,-0.7846875738113184,9.213912099939025,19.80999999999949,6
1011,1011,0.2926386858370158,-0.5700267193632307,9.755643206993335,19.829999999999927,6
1012,1012,0.7226175170209199,0.0853119458217008,9.701585595328106,19.850000000000364,6
1013,1013,-0.8532502049616113,0.1737275391341199,8.654497765666328,19.86999999999898,6
1014,1014,-1.167211768832014,-1.123239472565372,8.283435006925785,19.889999999999414,6
1015,1015,0.5604340888631043,-0.6809192450158896,9.655345670552226,19.90999999999985,6
1016,1016,1.7835379226781072,-0.2324457799732187,10.734009558224392,19.93000000000029,6
1017,1017,-0.0078381492919827,-0.5134540734454163,9.50734252105308,19.94999999999891,6
1018,1018,-1.111540269580367,-0.4642287872984525,7.451248054005425,19.969999999999345,6
1019,1019,-0.7605948181469231,-0.7280827006633068,9.77811036523602,19.98999999999978,6
1020,1020,1.8325715984774649,0.6216948841329923,11.055775538752142,20.01000000000022,6
1021,1021,0.6651660974199842,0.2603112031317227,9.37327295229958,20.02999999999884,6
1022,1022,-0.8802947702565085,0.2260912685175746,7.951578336921295,20.049999999999272,6
1023,1023,-0.3248494154197772,0.4210412658110272,9.637492329184177,20.06999999999971,6
