,Unnamed: 0,x,y,z,uptime,class
16259,16259,-0.4205164904762313,-0.5289472784757407,8.882995152634189,319.1800000000003,6
16260,16260,-0.3781383932503548,-0.7365218536368179,9.82654749969966,319.1999999999989,6
16261,16261,-1.2182334763103526,-0.5178532168252765,8.999709365591585,319.21999999999935,6
16262,16262,-1.511565852232632,-0.1158414693267566,9.122562992939091,319.2399999999998,6
16263,16263,-0.0071786228083796,-0.3604680264313713,9.762405006854234,319.2600000000002,6
16264,16264,0.8332083652477387,-0.3915802529840144,9.624494552370624,319.27999999999884,6
16265,16265,0.4396683164505148,-1.093274498720632,8.837795482068605,319.2999999999993,6
16266,16266,-0.5274071530957549,-1.17796622144194,9.26149282774199,319.3199999999997,6
16267,16267,-1.1294964752547756,0.0103693150725803,10.241908832188749,319.34000000000015,6
16268,16268,0.2564101435790178,-0.287244253137735,9.77095475836537,319.3599999999988,6
16269,16269,-0.1469275373343928,-0.088156989336444,9.78330092355876,319.3799999999992,6
16270,16270,0.1166522960660287,-1.542059725521124,9.308149749100291,319.39999999999964,6
16271,16271,-0.836526922846307,-1.0718245218072369,9.981556662707815,319.4200000000001,6
16272,16272,-0.6120475840701562,-0.1937929274452052,9.817488621049256,319.4400000000005,6
16273,16273,-0.7373014640796516,-0.0472668196323535,9.66026675105509,319.4599999999991,6
16274,16274,-0.9775464962042512,-0.3418061371520338,9.174740163875349,319.4799999999996,6
16275,16275,-0.94566082324339,-0.3607976907694379,9.058136212295404,319.5,6
16276,16276,-0.1382716872396194,-0.5818280855475564,10.214451328320354,319.52000000000044,6
16277,16277,0.5137241198354554,-0.5900605380915341,9.852311104630315,319.53999999999905,6
16278,16278,-0.6632910682983479,0.4811310436612808,9.099801124971536,319.5599999999995,6
16279,16279,-0.8344047821928555,0.1555684591979247,9.02999859642226,319.5799999999999,6
16280,16280,-0.533398216681185,-0.7993650960465359,9.80273879262502,319.6000000000004,6
16281,16281,-0.3241206524687641,-1.3252431287875126,9.70301342328333,319.619999999999,6
16282,16282,-0.7374379645187297,-0.451120025280737,9.416279738923125,319.6399999999994,6
16283,16283,-0.7166843034014754,-0.1031795484835242,9.917228931143995,319.65999999999985,6
16284,16284,-0.9212284307061792,0.413773591726688,10.982426455346696,319.6800000000003,6
16285,16285,0.2981114847598528,-0.8765703085622767,9.56048473600586,319.6900000000005,6
16286,16286,-0.567058003799243,-0.8997962018375247,8.421338006143145,319.7099999999991,6
16287,16287,-1.326811763503379,-0.2268510180788894,9.509114954779893,319.7299999999996,6
16288,16288,-0.4141308345047747,-0.7184473660170063,10.540906206598349,319.75,6
16289,16289,0.777985150662488,1.1595723981905586,8.591249767369975,319.77999999999884,6
16290,16290,1.0048667588938542,1.3788800230121367,8.163465831551292,319.78999999999905,6
16291,16291,-0.3962375665045528,0.3645463806477522,8.522412243236987,319.8099999999995,6
16292,16292,-1.7488650060466426,0.0657243983519961,10.408054040445176,319.8299999999999,6
16293,16293,-0.1326602452096281,-1.0136456036283548,10.222693929929513,319.8500000000004,6
